"GARCH(1,1)-N_cond_vol","GARCH(1,1)-t_cond_vol","EGARCH(1,1)-t_cond_vol","APARCH(1,1)-t_cond_vol"
1.106875464915309,1.138563994696393,1.1172928137427303,1.1034876247593572
1.0736384303955764,1.1070646297502802,1.085412509850464,1.0719961680251202
1.0596500939614035,1.0923660454240967,1.0863703215344287,1.0640560837143596
1.0242233203471562,1.058795506500008,1.0360555116388166,1.0258854467047664
0.9925932470059458,1.0284009387117776,0.9989751854824035,0.9936993257869261
0.9771095551594973,1.0120364298337503,0.9948911280139082,0.9828325905890551
0.9640908323102054,0.9978507203752796,0.9930165158614412,0.9742460505542065
0.9412072741416041,0.97503951409429,0.9728475493804222,0.9530342046436445
0.9334663557426705,0.9654624639926807,0.9758252038195632,0.9493662137656211
0.9063633871732719,0.9389670605973117,0.9391791731673753,0.9201989850571819
0.9292155993442887,0.9563276176833033,0.9731531871018094,0.9457231867762497
0.909031942056031,0.936170061672885,0.9550892967028253,0.92689417722429
1.1932757974381083,1.189630161374513,1.1436293541046785,1.1430142460676493
1.1600992412089632,1.1601955849021035,1.12240615878707,1.1166646375198717
1.1783288224811193,1.1771619046894604,1.1638742848933807,1.1449111319246787
1.150889661738757,1.1527635195261519,1.1503976931808866,1.1247507599885114
1.111754031276223,1.1175370937154476,1.104352391480458,1.0861032375519504
1.0870230766696298,1.0950171549917684,1.0918766702441685,1.0677505541615804
1.0656709477177473,1.0753487619823452,1.0830427023547646,1.0527315508679025
1.0376556611931174,1.0495318852888147,1.0599920261677596,1.0283500341781915
1.0071743232319896,1.0213120689146467,1.0279769643440297,0.9993025865250731
1.060348219052985,1.0680666264318919,1.090190983002385,1.0537589004904275
1.03266872316377,1.0426418267039752,1.0666936281429895,1.0293185152684587
1.095763254626447,1.0989511270593244,1.1359636154026855,1.0916691368337759
1.2430781482747655,1.2332374697435453,1.2607348647112084,1.2194825562820297
1.220438296198505,1.2138951735998236,1.2551881372564173,1.2052474092205085
1.255600360330131,1.2470978881909949,1.307750904030747,1.2465924518211786
1.2148881283974917,1.2112169460373525,1.2665275057433345,1.208233546948422
1.1919451792342204,1.191147971310181,1.2573168707767703,1.1921669474764882
1.2694520855839042,1.2623623613334487,1.3388967342500566,1.2671276742022344
1.2225896390658804,1.220849428329345,1.2695496674983011,1.2170756946459542
1.275956987202138,1.2701913043974753,1.3356990072894526,1.2730984214942036
1.4157062637521285,1.3993714222730016,1.4604118894573066,1.3973837047667412
1.3906423531070073,1.378655810191867,1.4549534225894456,1.3817829361142613
1.6403570722102783,1.610589223848039,1.6460799647625821,1.5884960329068298
1.6601269451459433,1.632679124355386,1.6955279055732377,1.6215148638052708
1.6140034626365727,1.5938592350657657,1.6662732974519476,1.5850473109409082
1.5568516194236999,1.5444290187780318,1.6100633153435226,1.5319537861894148
1.7400183696450204,1.7150355701019313,1.769800017435553,1.694726407895763
1.8243500208170655,1.7964300497335093,1.8709618675736555,1.7838618849379455
1.8400279914298812,1.8149277542955229,1.9166059992731237,1.8130120696583658
1.764939863268169,1.7498318321103017,1.8100638515844623,1.7343290839019143
1.6933796327691029,1.6873682854258012,1.7087100823593122,1.6593847676359441
1.672377679880735,1.670328909868462,1.7167219324741199,1.6513796899939817
1.6060548483508712,1.611874476759535,1.6311597307493215,1.5830678342546682
1.5603187421522993,1.5715276539371335,1.6012381439182135,1.5453803872486516
1.5247372613140717,1.5399480151727478,1.5852157819020776,1.5189695791320588
1.472015617634045,1.4926940080478124,1.533442343303528,1.4691104178568355
1.4155447678179764,1.4417456158618902,1.4591799030220816,1.4102483306268416
1.3965688220771526,1.4238448020339973,1.4616688345397257,1.4003503587369635
1.3757218401747398,1.4041692280170328,1.459866739089088,1.3876554781249635
1.3303149416785807,1.362551623972407,1.4141364457598595,1.3441171754672936
1.2802003112905642,1.3165165177727378,1.336534310293587,1.2894053436586095
1.2600935795304327,1.296696108555415,1.3330858181840721,1.2761099788388905
1.2296107406421752,1.2676615089344776,1.312354001431145,1.2501812209074004
1.2307637499738726,1.266391330347296,1.3306450034264108,1.2574184361319676
1.220852434035159,1.2555188398412627,1.3356375898161048,1.2532224285900908
1.1863434058246995,1.2229645608698134,1.302633082637617,1.2204822264576805
1.1524019691036325,1.1907475849779403,1.2685544542492013,1.1877019842514929
1.2128647439822249,1.2417460425004538,1.333335327710798,1.2450186840746493
1.1701749569439164,1.2022312369661456,1.2744760117661922,1.1991940321234875
1.1316493482536913,1.1661707359271247,1.2273230747269894,1.1593761767479456
1.1045580789312948,1.1399895691542135,1.20501413285115,1.1349241027177677
1.068110618412236,1.1054794153798788,1.156095589100518,1.0959544557485457
1.0326896270864063,1.0717123875528072,1.1049853247462902,1.0571418402175805
1.0313323713050402,1.0676423690937964,1.1161125699572012,1.0600898615505139
1.0129871041295841,1.0488303099056648,1.1043607663028046,1.0445701270517482
1.0401271388902278,1.0700674695658468,1.1411914052830503,1.0732011010948674
1.006027945460289,1.0377563842523982,1.089402376084075,1.0351244847707457
0.9887547576457465,1.0200987789914235,1.0782608041499848,1.0204593449200396
0.9893653090378856,1.0181975453786754,1.0891068948086249,1.0244013218430787
1.0232744420341533,1.0460337969835878,1.130379769174702,1.0583717935347188
1.0092716617191666,1.031869040386227,1.1232415787925447,1.047231034873385
0.976452479779812,1.0009678317815192,1.0684820699059732,1.0094430982663076
0.9850294341474691,1.0066207985179354,1.087166302965197,1.0208557341033322
0.9571267426066788,0.9800716094931455,1.0517403985362956,0.9913601827158268
0.927701298399032,0.9520331096092218,1.0052643577569094,0.9578209971035037
0.8997389851148067,0.92514572764489,0.9597812810699653,0.9256018115244226
0.8902865360190959,0.9144907589481216,0.956875606575528,0.9184894709131801
0.8801542941865107,0.9032822818389445,0.9521436555811328,0.9103098165154395
1.0113856511737662,1.0186518253652554,1.0567349541439754,1.0187072767287282
0.981365955322495,0.9910057103698916,1.0214913093882305,0.9884494552306253
0.9609631007719709,0.9717954768155602,1.0066182506069203,0.9710563748018309
0.9327940008977337,0.9454868266043247,0.9704295708771657,0.9416607049163448
0.9062994631123626,0.9205012059683824,0.9364657745897109,0.9139965218472097
0.8978953965544265,0.9115403484531194,0.9372026984585012,0.9094426413414143
1.0530056489807387,1.0504401417722335,1.0586340804481966,1.0377482016147705
1.038496312698785,1.0375215894825873,1.0585090976649794,1.0299519447871324
1.0042228239031128,1.006513898771799,1.0097528709957497,0.9936457112465752
0.9743406461106,0.979220378883648,0.9764872565594488,0.9643950605711494
0.9527603956277607,0.9592002289688557,0.9613773018512024,0.9464598566518941
0.9690496959307112,0.9732359785028024,0.99236298789742,0.9681681839482021
0.952638419016708,0.9579106561038795,0.9846517200516604,0.9559837237614762
0.9309649416742073,0.9377163819356837,0.9659842232613014,0.9365700154652041
0.9050339544636097,0.9135352270002032,0.9339588295331591,0.9100034325954584
0.878800770052302,0.8889101999281437,0.8956728798087223,0.8814722780240838
0.8535192211812607,0.8649735302975176,0.8549235127243315,0.8530909371346643
0.8813803853358255,0.8886425477348363,0.8936724410139215,0.8838838731758074
0.8557060890896798,0.8645046988270537,0.8482290845096813,0.8544868944066257
0.8414023637642271,0.8504232948538181,0.8395081628891502,0.842755357387495
0.8181383100136917,0.828226072325457,0.7977350614875807,0.8157717971217714
0.8659383872082901,0.8699193094043325,0.8527546120485809,0.8634697529422266
0.8442941450521307,0.8495323613038585,0.8285491340218237,0.841786924662715
0.8284018062236962,0.8341915645353799,0.8164775183925918,0.8278036175924873
0.845712659169305,0.8487766780648811,0.8457488663551743,0.8488145544201546
0.8470048394474842,0.8491374576547345,0.8581260072997703,0.8541247906143339
0.8321853789130245,0.8349621268709563,0.8467034778788599,0.8409732446067033
0.8140599329220063,0.8176999777949482,0.8266143542655359,0.8227637038911194
0.7994840619888127,0.8035303156769501,0.8130378114147014,0.808981547054566
0.7958293453594002,0.7991601782655162,0.8163150603421633,0.8079076495508449
0.7756467278208226,0.7798661771148856,0.7804458661479363,0.783864043744699
0.7579802016101154,0.7627171203138758,0.7540179129696785,0.7639123019300723
0.8054295069479285,0.8045029039263518,0.8054554832494231,0.8098019999497542
0.7872097361341295,0.787258555967679,0.782603883660753,0.7906726956878143
0.7674041523680353,0.7684459116988076,0.7467003941391808,0.7671478145824359
0.7722013395056234,0.7718417951842652,0.7611593535516297,0.7752754757771871
0.765565726558359,0.7649609595902375,0.7601503589468271,0.7707957797322003
0.9157260805286864,0.9018769346815301,0.8762943193163278,0.894074031943494
0.8920267943643203,0.88075855324267,0.8538840246084428,0.8722332438423468
0.866320648664311,0.8575674087920307,0.8188617817841257,0.8453461660642622
0.8418881865472313,0.8353145362753421,0.783782255384008,0.8193554293412748
0.8821984930528803,0.8722205170019438,0.8363966854279054,0.8630283172523537
0.8632034514349528,0.8550825182250229,0.8227385226676642,0.846929608320024
0.8449745247830501,0.8384667121517484,0.8087999093350742,0.8311729186806714
0.8240012878111461,0.8191769562969988,0.7850940825639251,0.8103811987000404
0.8018507671382495,0.7986375500202992,0.748159101656594,0.7855166047304442
0.8340329087448813,0.8275714191103777,0.7924520669526318,0.8211339115874532
0.8421705790254743,0.8348951383658006,0.8146476331957809,0.8344845663113915
0.8352090830823379,0.8284692710551146,0.8180289673945129,0.83169275172028
0.8771722674428295,0.8668934296285942,0.8689393305687421,0.8747920871307165
0.8524580971934101,0.8445037011968813,0.8336793456319623,0.8479875202197612
0.8285977590553336,0.8226784309315873,0.794410868959508,0.8210289635472573
0.8334961918071713,0.8269679369809443,0.8124003860470488,0.8306481797720943
0.830592830195798,0.8241745039798524,0.8204433715019513,0.8318408150082318
0.8118049137883895,0.8068207533278514,0.7999072613347922,0.8130502594947001
0.8694109817132841,0.8593412261736901,0.8613276462858175,0.8683248537134747
0.8517229515526811,0.8433588008331793,0.847090418282481,0.8524935996970148
0.8920179550642243,0.8804873584969579,0.8963989160437356,0.8939139689949227
0.9017178233007608,0.8898814551861013,0.9193185527883969,0.9081618494217347
0.8803955930867192,0.8707859651320958,0.8981436663701663,0.8876798281567786
0.855989677882071,0.848657133663869,0.863952666411135,0.8611888437122097
1.078807896654227,1.0545921911082181,1.0222039306091397,1.0367436370445662
1.0490955150716323,1.0290679058085987,1.0010181072847837,1.0121047873028841
1.0369971661172719,1.0194987851093333,1.0074888582629205,1.0085282106753881
1.0079613066293216,0.9940999305091556,0.9826675170827023,0.9828783579461694
1.0477965879055626,1.0318508675137061,1.0378135854348802,1.0277675587639128
1.018377994661896,1.0060554291545352,1.0117762401048707,1.0013400296354544
1.0072165750459405,0.9967333302767584,1.0156763283147012,0.9969843311794727
0.9810318364125797,0.9734801324518094,0.9928316239675042,0.9735529249390563
1.1561857422517021,1.1352826474150202,1.1312333375297416,1.1202704404655528
1.1436367160919312,1.1256817497764726,1.1392255875587278,1.117250551676367
1.1058285034939408,1.0925845045852542,1.0979379060321126,1.0808188273380093
1.0999095916987232,1.088408027410454,1.111314332399179,1.0835511918224097
1.0622404495721247,1.0549925274539576,1.059102837105264,1.0441978578906859
1.0385496450856593,1.0340177058828872,1.0456228594210746,1.0258018365456802
1.052944934269295,1.0475642996900085,1.0773674027127296,1.0469786341794387
1.0208421527090468,1.0187886957457046,1.0419857897287657,1.0156295482269508
1.0302386272118036,1.0275084118667894,1.0674535034292485,1.0313144393057017
1.1197322309552877,1.109586839828882,1.1545054815082243,1.1141119268817594
1.0832556714047072,1.077259904979066,1.1122277854724318,1.0778544569547375
1.1960190741873917,1.1813259796258089,1.216516509245025,1.1798577315715
1.2501143388250895,1.232743298488446,1.284463147263277,1.2373516275272796
1.2071815090293103,1.1952385652716426,1.236643012776934,1.195335319143309
1.1683508743539344,1.1611073355841275,1.1975995831612711,1.1586559893535493
1.2327242816610058,1.2210430607705556,1.2718474496343226,1.2238194029847893
1.1879913495002037,1.1815763262685324,1.2097240406119405,1.1768030852372249
1.1604698540873482,1.1574260848442566,1.1941979773041749,1.1552293403721594
1.1237141480719433,1.124618513576751,1.1561827639483848,1.1199930785879857
1.093467843792042,1.0974127340203799,1.131364080239009,1.0932657066162872
1.1492738020631927,1.148001606613978,1.1967332373652808,1.1498266868053941
1.3156230760246173,1.3006689929664172,1.333920050942946,1.291697940767878
1.30356437525476,1.291540955942332,1.3440335066539215,1.2896726745616187
1.5455509957196958,1.5163170169269784,1.529681416573042,1.490188085880224
1.4848634460309411,1.4638599087665367,1.4501122052601398,1.4286679844721117
1.4271483497819706,1.4136148509703865,1.3750950403252011,1.3702696300294652
1.4464006409416108,1.4333608051286324,1.4243195382861258,1.4021637709864554
1.4025275073755343,1.3953182549397138,1.3937660625044364,1.3656976908723746
1.508975829407964,1.4943202087482668,1.5059831824635042,1.4694859315489095
1.4500964109427628,1.4427990722248891,1.4278580926121074,1.409039522185102
1.4088574689344866,1.406872101823444,1.40268544157213,1.3759685326965854
1.3609671704267088,1.3645393744868368,1.3589578880301953,1.3321069628479818
1.3111969413402502,1.3201391321637426,1.3022921047350138,1.2829736095999682
1.262074658371414,1.275973625748849,1.2326300618634558,1.231619363078007
1.2233264788575577,1.240782519002559,1.2023189120330855,1.197674901337371
1.2802246136551703,1.2911808799813551,1.2760224590326854,1.2586550184319587
1.2328204335680837,1.2484028356814925,1.2110282558894767,1.2091207850969314
1.1878365144337961,1.2074862224957206,1.1493812828569505,1.162112915370598
1.1451529954818245,1.1683466829156643,1.0901746561497108,1.117411293118905
1.1085692323791723,1.1343798936266618,1.0566328992542124,1.0832601686198846
1.097964126468037,1.1232602739490547,1.0673274900017258,1.0810908832201793
1.0624034296170426,1.0900001692655115,1.0293722047478677,1.0461875199341042
1.0479290290107104,1.0752133851668992,1.0321508130328705,1.0386130008582615
1.347588015663382,1.3432985912900313,1.2416313867047293,1.2732991728402472
1.3016624498667864,1.302710340133504,1.2043672624226434,1.2331884064595078
1.2777922873402954,1.2817335276646358,1.2066238436445824,1.2212997323264416
1.2311732094374135,1.2399693254040112,1.1528223072314476,1.1756728698159686
1.1861971740119475,1.1993591945118136,1.0928721197630726,1.1301533862294486
1.1969349573135402,1.2084887635620774,1.1316904477655068,1.152568097948483
1.1925129518969917,1.2041217779928937,1.153130496097034,1.159086745290066
1.1831703072726016,1.1953105055366808,1.1670648611913705,1.1596282038179964
1.2000554119241482,1.2100577187554473,1.2063734649305575,1.185044416191235
1.4678948093377762,1.4537010276992004,1.4045156143600173,1.4020193981414972
1.4139607159865264,1.406574041998946,1.351067806414023,1.3517213800614165
1.3789844755000356,1.376268099164854,1.3380685435374595,1.3274555502432195
1.3734184485668441,1.3723517378408143,1.3610194238760054,1.334644938516663
1.430164830784492,1.4250450687282405,1.4374389661300158,1.3977689984788695
1.5275148052850458,1.5154708841224713,1.542967243652701,1.4940392075372644
1.471843477825301,1.466809367426805,1.4854678717300687,1.4410418283534474
1.4576662497413373,1.4554340592587893,1.4970510919903421,1.4384482292556353
1.4061465090947618,1.409934950968925,1.444128391558815,1.3893827609280327
1.3708550052032675,1.3787065242338623,1.4235779151956613,1.3616617764048395
1.4101418626129425,1.4145831190864553,1.481489958303182,1.406975500507323
1.5024420901183824,1.4991154736156953,1.5782803826332468,1.4959193269000026
1.554774218970275,1.5482963644728598,1.6475171925274676,1.5529802362515654
1.5377367033318234,1.5346001317792612,1.6520580323107863,1.5458555474522606
1.5945913393748565,1.5879612415067939,1.722663448489763,1.6055805986573168
1.5395291891097371,1.5397610304027674,1.665455780123994,1.5529074772731328
1.5013748513328646,1.5064322735448994,1.6390355928901352,1.521398992989601
1.4824969332064744,1.4901779285879981,1.6371733261192492,1.5104320171999868
1.4440586513799727,1.456061710955755,1.6063690590725603,1.4769821603812987
1.3982812784621113,1.4150374488277355,1.5592537466431864,1.4331814207097906
1.3629225727512275,1.3830211438314797,1.5300266014114001,1.4019629959011044
1.3178078331823713,1.3420390758543455,1.478523305999126,1.3569596285236991
1.4127753912285954,1.4261901456176347,1.56823664130681,1.4427121179922795
1.3656125139447883,1.3837909661793062,1.5160799522800001,1.3964114888290085
1.3359706754067506,1.3567473804371337,1.4954653447029087,1.3718171090971911
1.2866777595700398,1.3119559462056507,1.425281139843088,1.318752701519107
1.239128213765714,1.2684268229325892,1.353148970554619,1.266561346655426
1.3569582692319222,1.372192172496011,1.459030190844015,1.3703253544502045
1.3066230876383085,1.3267554511456925,1.3915309145718897,1.3174420339805
1.3982538819916066,1.4083980230990514,1.4843274961003419,1.4034904409985183
1.3499903032121534,1.3651350173530887,1.4324324851405112,1.3565232235313474
1.3447191267635208,1.36011506136429,1.4466337121517006,1.3593527831406134
1.3214312261269865,1.3388865496435858,1.4377236566850835,1.3427916992620617
1.2726294741056081,1.2946533749208202,1.3695759051913436,1.2907088537297056
1.3093334163537163,1.3265488654941833,1.4201934073920768,1.330691689494304
1.2644535801574948,1.285808207241368,1.3679780094277887,1.2855333487078529
1.2223347029844598,1.2472478015108572,1.3201351075441476,1.2434557124526118
1.2415938699093418,1.2631152972724173,1.3546776896861241,1.2674794255039694
1.1960453074849529,1.221448133733983,1.2797417817792547,1.2167960831710263
1.3265943667221993,1.3371018763644464,1.394502433434593,1.3303910319557186
1.2951330746614098,1.3087767380243411,1.3751901323851543,1.3049619118286573
1.2496472200829192,1.2676299353886007,1.3209910304785466,1.2588866533388894
1.3687730800236624,1.374259187940311,1.4312231129717408,1.3658452069164766
1.318909825887884,1.3297064248037316,1.3713188643553809,1.3154640655600622
1.2694045013519677,1.2851318169789994,1.297657338763986,1.2624260860482632
1.2949647584723625,1.3076010036612027,1.3436222626810757,1.2948332765544497
1.3361085619772481,1.3444899083541721,1.4017338158070531,1.3404507578258202
1.2877476423364544,1.3010884479686875,1.3427852632920605,1.291067668294061
1.2567741947876205,1.2729569846792823,1.323580105893137,1.2657450219817181
1.2104401284944935,1.2308563997405895,1.2513126375614938,1.2151922675386024
1.1698874870595308,1.1936269854345112,1.2063887094235852,1.174808942806872
1.1302133427259269,1.1569403741285635,1.1590858455084627,1.1342981586817869
1.1115211190042695,1.1386335317571172,1.1544564476864096,1.1213544799575652
1.077799039794037,1.1069420896849491,1.119608029812966,1.0884634484500764
1.0728554586110637,1.1005376360829946,1.13001026270906,1.089244818963042
1.062886586292162,1.0897657576956048,1.1332067323878783,1.0843395881420737
1.0408696856545216,1.068341660764788,1.1179360770918312,1.0654257649896626
1.006515786623068,1.0359237171392779,1.0659094036765313,1.0272594382751883
0.985211658941785,1.0148480177106762,1.049631015273045,1.0083107457062361
0.9567937118594119,0.9874364191730405,1.014995921988979,0.9787530635737629
0.9286775309827234,0.9601736289505358,0.9775006645451421,0.9485502540084401
1.1233445733734857,1.1313846775177296,1.1210887352723267,1.1040103208660912
1.0862367423941035,1.097624729977415,1.0792119309888613,1.0675450464491734
1.0598634315706996,1.0732449188582789,1.0623769389755746,1.0461802893154835
1.0596949237594835,1.0721988336652175,1.0802178107067602,1.053511273055219
1.0570416910997196,1.0689842106384841,1.0941011694311322,1.0577471630562565
1.0487833949294016,1.0607635321483364,1.100219536714955,1.0556390837027907
1.065195234006106,1.0747179504490396,1.1311524144259006,1.0770889505380405
1.0325115981666564,1.0447125061473344,1.0927867717294708,1.0441764763621446
1.0377727560884278,1.0485596267774477,1.111802290847125,1.0546134494497286
1.0078542249219677,1.0209001699183435,1.0781411127307063,1.0248777442304347
1.0523598951068776,1.059956910701918,1.1303547180169775,1.0696487101950456
1.017179395485684,1.0277647806625865,1.0756226212703344,1.0307246652551803
1.061266770118539,1.0667437852210506,1.1285901611954468,1.0755584080931289
1.028934471259357,1.0372443522893369,1.0907877536785835,1.04293985114677
1.1088368065298018,1.109014596576328,1.1696274091521093,1.1168015272340415
1.1122705450268726,1.1123783466631076,1.1887890882973606,1.1263690072415145
1.2407941324573033,1.2299984931875245,1.3001349589657498,1.2382072651747558
1.2061559829173436,1.1997380069166794,1.2716763097915882,1.207837226212326
1.3103689123094546,1.296229251023598,1.3715451314734406,1.3037682199737923
1.267060955722096,1.2583998144328705,1.3274674736333871,1.2627856534100137
1.3549171098641992,1.3402810578051234,1.4184976949508254,1.3471195648988887
1.368244921036512,1.354526041959695,1.4527459368518134,1.3689432891918456
1.338265745634327,1.3290294356828476,1.436147851498399,1.3459760664749705
1.2889918673310912,1.2855980450455602,1.3707232321760536,1.2946316793356132
1.2458506688048399,1.2473491424792957,1.323726236170623,1.2525671735484825
1.2114263426813785,1.2166492617554296,1.2947662824793016,1.2219967382899033
1.1854543151338603,1.1932998221977145,1.278728103247665,1.2011931663995417
1.2866240070998924,1.2849177233170925,1.3739598654070064,1.2929810302711935
1.249831704604585,1.2523414447495183,1.3418871724527865,1.2600338424817978
1.339935930540021,1.3347633999097244,1.4316586132792664,1.3444363797028858
1.3022360231974954,1.3016767674740402,1.4003313289881545,1.3113457333009495
1.2611750561471293,1.265210531781993,1.3590468441001406,1.2726102333756857
1.2825566655193184,1.2849458873727473,1.3963209682639954,1.299616943722583
1.2597619909182365,1.264814872583075,1.3854401749995902,1.282834159722037
1.28375055113059,1.2868191445007833,1.4230469159613655,1.3111645552195805
1.236321067821072,1.244376281242855,1.3506943354185956,1.2592912032607393
1.2797758323129997,1.2836756873557946,1.4047071231509125,1.304349632574369
1.298983561858643,1.3014966399257237,1.4385523530425672,1.328396425755341
1.3346090862479623,1.334406773312923,1.4858405865223085,1.3666009269514265
1.2843068167925604,1.289631733060295,1.4048947492582002,1.3108539960752241
1.2385011456026649,1.248554149357928,1.3448838759348185,1.2627620837921532
1.3441092914631547,1.3440348486498515,1.443522754070327,1.357563199672481
1.38823083549589,1.3850454950675182,1.5014488509678554,1.4047886871663073
1.3474284255102842,1.3491542785712751,1.4650489508312687,1.3676938037644564
1.4168075969229608,1.4129927793085688,1.540849902575665,1.4352946408391285
1.3999577415664868,1.3989758604738995,1.5404831137608788,1.425942039418754
1.3501883110072068,1.354872468279305,1.4802625307468507,1.3753568148682793
1.3353437935872368,1.3419509812672683,1.480332632106022,1.3671119835430425
1.2961278477085212,1.3068702733792796,1.4421924471263725,1.3302620953694457
1.2676075903856572,1.2811087313857648,1.4211992953643613,1.3059623789188184
1.341822874877243,1.3477351115958136,1.4959803811880015,1.3750014740487668
1.3361455806241835,1.3430003872832736,1.5046536725885526,1.3753611355884772
1.3777524639251653,1.3809970705743662,1.5554958133088432,1.4180407307659937
1.3346598179121227,1.3426823062388957,1.5092989816141003,1.3762111245645856
1.532188265862619,1.5225673427802648,1.6605929708750455,1.5379784608639466
1.4731889293010545,1.470776397819924,1.5813735090686503,1.4765906211653959
1.416933318149803,1.4210273335681993,1.5059195892624313,1.4179837759000786
1.3677058433869078,1.3772177824477125,1.452733727092889,1.3702604953682218
1.3384680007525531,1.3510423396108844,1.4371984408638727,1.3480264602113883
1.2879748215229572,1.3055440392911655,1.3596434791376635,1.2933018312468898
1.2543913253617789,1.2748434137198346,1.334818966815164,1.264612739746805
1.3694735799419322,1.3774678070152193,1.4419364441319287,1.3684238580054426
1.3189199924430037,1.3321823576456782,1.3780731991933655,1.3165770667190861
1.271033913979247,1.2889510359102636,1.3185600721196402,1.2676576156204113
1.2749742086439655,1.2918061854803526,1.343042130555231,1.2797459785789025
1.405721807855639,1.4092134310197737,1.4615435232736256,1.3963214571783678
1.3517930205917565,1.361161798844315,1.3815700443930314,1.338905057690332
1.3177006530530295,1.3305877928799692,1.3614221542601073,1.3116791457696377
1.2684843931119727,1.2861780902359905,1.2926754002341105,1.2596752152358535
1.4597792158847847,1.458424119691276,1.4502904526229605,1.4226288670453549
1.4035230875999496,1.4085982459177577,1.3778612660900948,1.3651920184119428
1.4082362715775334,1.4134755359922653,1.4109672541935476,1.3816428834381254
1.3556544347562063,1.366568282333007,1.3489934533732475,1.3290138576472652
1.3083341794123227,1.3240284189053608,1.301673780645692,1.2840654100128166
1.3144914241382508,1.3291414593267545,1.3329030044053751,1.300201451278352
1.33627590596308,1.348422516563365,1.3771873233004737,1.3301088439503128
1.3121637165138933,1.3266332249313422,1.3709982601169524,1.3139800740255763
1.2730217269517883,1.2911683241181053,1.3373731967011575,1.2786143168805562
1.4477059580164406,1.4482404140749359,1.4823720093472756,1.4276499879019244
1.4243411035062206,1.4280955389516412,1.4806963441399672,1.4143244583226289
1.3705042300866235,1.3801561821754764,1.4114907677438342,1.358945963914444
1.319907879270001,1.3347606160054033,1.349684969570986,1.3076436762924928
1.271917726760485,1.2913666082588917,1.2917499895025024,1.2591109108272618
1.2595598455068497,1.2795075763959918,1.3002916912582059,1.2556090087773797
1.2523384517596554,1.2721817681469336,1.3130816946583221,1.2566475423483394
1.2064022253286462,1.2302648463275467,1.2460191225568513,1.2072915114658769
1.204283224334789,1.2270862384125112,1.2632042630409033,1.212690611276546
1.1706083321477108,1.1958503618307075,1.23458816511923,1.182222893653324
1.1289488722613947,1.1573342802891788,1.172216137559173,1.1368445188941185
1.1542058268370192,1.1779736632552926,1.2136595613018941,1.166766428462334
1.1132830965978202,1.1401454489785594,1.1495561335451296,1.1216966360428733
1.1283707785296093,1.1518157858888922,1.1819324237305482,1.1422633068686368
1.1723957600315986,1.1897076802571849,1.2381129414126517,1.1878798818703522
1.1357464140781395,1.1560279228034156,1.1995476797168123,1.1519546159872642
1.1025224356814682,1.1251735142248966,1.1668328139855815,1.1201004943667483
1.1065183706812292,1.1272684372946227,1.1861755336784656,1.1294009431239718
1.0683514228477495,1.0919262730787318,1.1276324895343355,1.087093741699193
1.137715423087045,1.1523242821615918,1.200575740356987,1.1525034273548866
1.1812025590780242,1.1906938781257073,1.2559152670814384,1.1976501276238731
1.148452529986132,1.160925632584377,1.2267769492488558,1.1674698125394818
1.1088106837308502,1.1247441593604375,1.1723320568000584,1.1250600426284667
1.0777209792827909,1.0959537423966452,1.1426059879753556,1.0955877571558084
1.043725004427223,1.064378780643875,1.1014694748066465,1.0605870686849834
1.0577879767658607,1.0754573987346554,1.1296444506845418,1.0789899049917706
1.158723222520658,1.1650626073922128,1.2224296118297129,1.1685819736200602
1.119073765929852,1.1291840535488162,1.171348074078032,1.1272757751148297
1.2270345862481622,1.2264722611947727,1.2720033182512407,1.2244170425469412
1.4914315872184525,1.469410549013607,1.4660762731579982,1.437590959637794
1.8234087419935265,1.7799212339574686,1.7128821130499254,1.7108330014419844
1.7750486490810164,1.7403164461685474,1.6953633862018296,1.6783375896374622
1.9092673528737851,1.869196193526273,1.8403119387681632,1.8138258945159162
2.0287843580712437,1.9852282583840657,1.9771788193007316,1.9381929931923625
1.9734870145548198,1.9397114089830993,1.950480932889865,1.8980512662062192
1.9690606240180168,1.9404268872491754,1.9838453693421012,1.9115080767600756
2.068997353040278,2.0369538117299384,2.1015091567609865,2.0162110519893703
2.0760731486925614,2.0483173986009606,2.1434540045229418,2.039420482823372
1.9929008807299258,1.9764834834171248,2.045340660942172,1.9566918748635038
1.9176051814650914,1.9111746162078744,1.9678509930701469,1.8851424900894915
1.8697024651420295,1.870152971275645,1.942527973705358,1.8489870410364437
1.8506592466344025,1.8548141511409006,1.9518569458731945,1.8431072810689915
1.8561454911766342,1.8614081788742427,1.9843408365059896,1.8601534002691198
1.7918249999874538,1.8047960374152179,1.9212520797358628,1.7999095696539622
1.8087384785614145,1.8208922420291802,1.9615581557829391,1.8260200565001519
1.7355978398805243,1.7559465289897864,1.8578204595620391,1.7480446399026273
2.0092180969413795,2.003851667236144,2.0690895697004033,1.9743593793071061
1.925939473096051,1.930844220283448,1.9484057982755247,1.8867690704256406
1.8498589896768136,1.8637624148862146,1.8625558760333738,1.8117235979615163
1.7750302001278915,1.7972960307571182,1.7683253080350687,1.735303302970405
1.708390719825522,1.737686980354389,1.7019192265157823,1.6719505279870552
1.6945423160752948,1.7247334893487185,1.719923898974027,1.6715994427535368
1.6715458359292212,1.7035286161088028,1.7248764143817865,1.6607086670033564
1.6530237306708142,1.6861536076880383,1.7327188717955848,1.6534601835504836
